run_id,model_provider,model_name,model_version,run_timestamp,temperature,prompt_id,prompt_text,schema_version,raw_output_file,parsed_spec_file,parse_success,pre_solve_blocking_errors,pre_solve_warnings,field_accuracy,ambiguity_flagged,manual_repair_required,notes
gemini-3.1-flash-lite__M1__r1,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:21.066975+00:00,0.0,M1,"Configure a 2:1 cantilever beam with the left edge fixed, a downward point load at the midpoint of the right edge, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M1__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M1__r1.spec.json,true,0,0,1.0,False,False,
gemini-3.1-flash-lite__M2__r1,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:22.280975+00:00,0.0,M2,"Configure a 3:1 MBB beam with symmetry on the left edge, a vertical roller support at the bottom-right corner, a downward load at the top-left corner, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M2__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M2__r1.spec.json,true,0,0,1.0,False,False,
gemini-3.1-flash-lite__M3__r1,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:23.581975+00:00,0.0,M3,"Configure a cantilever beam with the left edge fixed, a downward load at the right-edge midpoint, a circular pipe hole at the center with radius 0.15, and 40 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M3__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M3__r1.spec.json,true,0,0,1.0,False,False,
gemini-3.1-flash-lite__M4__r1,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:24.864975+00:00,0.0,M4,"Make a long bridge-like domain, about 6:1, with supports at both bottom ends and a distributed downward load along the top.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M4__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M4__r1.spec.json,true,0,1,0.7777777777777778,True,False,
gemini-3.1-flash-lite__M5__r1,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:26.145975+00:00,0.0,M5,Configure an L-bracket with the top edge attached to a wall and a horizontal load on the lower part of the right edge.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M5__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M5__r1.spec.json,true,1,1,0.4444444444444444,True,True,
gemini-3.1-flash-lite__M6__r1,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:27.405682+00:00,0.0,M6,"Put a downward force near the right side under the hole, with the left edge fixed.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M6__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M6__r1.spec.json,true,0,1,,True,False,
gemini-3.1-flash-lite__M7__r1,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:28.861682+00:00,0.0,M7,"Configure a short deep cantilever, fixed on the left wall, with two downward loads at the upper and lower right corners.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M7__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M7__r1.spec.json,true,0,0,0.6666666666666666,False,False,
gemini-3.1-flash-lite__M8__r1,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:30.521682+00:00,0.0,M8,"Configure a normalized drone arm mounting bracket in a 4.0 by 1.5 design envelope. Clamp the left mounting edge. Add two bolt-clearance holes near the mount, a protected solid motor pad at the far right, and combined downward and backward loads at the motor pad. Use 35 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M8__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M8__r1.spec.json,true,0,1,0.6666666666666666,True,False,
gemini-3.1-flash-lite__M9__r1,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:31.586682+00:00,0.0,M9,Configure a cantilever with only a load and no support.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M9__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M9__r1.spec.json,true,0,0,,False,False,
gemini-3.1-flash-lite__M10__r1,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:32.709682+00:00,0.0,M10,Configure a steel bracket in millimeters with a 3 kN real service load using default material values.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M10__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M10__r1.spec.json,true,0,1,,False,False,
gemini-3.1-flash-lite__M1__r2,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:33.814682+00:00,0.0,M1,"Configure a 2:1 cantilever beam with the left edge fixed, a downward point load at the midpoint of the right edge, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M1__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M1__r2.spec.json,true,0,0,1.0,False,False,
gemini-3.1-flash-lite__M2__r2,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:35.027682+00:00,0.0,M2,"Configure a 3:1 MBB beam with symmetry on the left edge, a vertical roller support at the bottom-right corner, a downward load at the top-left corner, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M2__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M2__r2.spec.json,true,0,0,1.0,False,False,
gemini-3.1-flash-lite__M3__r2,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:36.195682+00:00,0.0,M3,"Configure a cantilever beam with the left edge fixed, a downward load at the right-edge midpoint, a circular pipe hole at the center with radius 0.15, and 40 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M3__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M3__r2.spec.json,true,0,0,1.0,False,False,
gemini-3.1-flash-lite__M4__r2,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:37.346437+00:00,0.0,M4,"Make a long bridge-like domain, about 6:1, with supports at both bottom ends and a distributed downward load along the top.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M4__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M4__r2.spec.json,true,0,1,0.7777777777777778,True,False,
gemini-3.1-flash-lite__M5__r2,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:38.622438+00:00,0.0,M5,Configure an L-bracket with the top edge attached to a wall and a horizontal load on the lower part of the right edge.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M5__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M5__r2.spec.json,true,1,1,0.4444444444444444,True,True,
gemini-3.1-flash-lite__M6__r2,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:39.885437+00:00,0.0,M6,"Put a downward force near the right side under the hole, with the left edge fixed.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M6__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M6__r2.spec.json,true,0,1,,True,False,
gemini-3.1-flash-lite__M7__r2,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:41.139438+00:00,0.0,M7,"Configure a short deep cantilever, fixed on the left wall, with two downward loads at the upper and lower right corners.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M7__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M7__r2.spec.json,true,0,0,0.6666666666666666,False,False,
gemini-3.1-flash-lite__M8__r2,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:42.604437+00:00,0.0,M8,"Configure a normalized drone arm mounting bracket in a 4.0 by 1.5 design envelope. Clamp the left mounting edge. Add two bolt-clearance holes near the mount, a protected solid motor pad at the far right, and combined downward and backward loads at the motor pad. Use 35 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M8__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M8__r2.spec.json,true,0,1,0.6666666666666666,True,False,
gemini-3.1-flash-lite__M9__r2,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:43.664437+00:00,0.0,M9,Configure a cantilever with only a load and no support.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M9__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M9__r2.spec.json,true,0,0,,False,False,
gemini-3.1-flash-lite__M10__r2,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:44.834437+00:00,0.0,M10,Configure a steel bracket in millimeters with a 3 kN real service load using default material values.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M10__r2.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M10__r2.spec.json,true,0,1,,False,False,
gemini-3.1-flash-lite__M1__r3,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:46.018437+00:00,0.0,M1,"Configure a 2:1 cantilever beam with the left edge fixed, a downward point load at the midpoint of the right edge, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M1__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M1__r3.spec.json,true,0,0,1.0,False,False,
gemini-3.1-flash-lite__M2__r3,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:47.197449+00:00,0.0,M2,"Configure a 3:1 MBB beam with symmetry on the left edge, a vertical roller support at the bottom-right corner, a downward load at the top-left corner, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M2__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M2__r3.spec.json,true,0,0,1.0,False,False,
gemini-3.1-flash-lite__M3__r3,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:48.476449+00:00,0.0,M3,"Configure a cantilever beam with the left edge fixed, a downward load at the right-edge midpoint, a circular pipe hole at the center with radius 0.15, and 40 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M3__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M3__r3.spec.json,true,0,0,1.0,False,False,
gemini-3.1-flash-lite__M4__r3,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:49.744449+00:00,0.0,M4,"Make a long bridge-like domain, about 6:1, with supports at both bottom ends and a distributed downward load along the top.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M4__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M4__r3.spec.json,true,0,1,0.7777777777777778,True,False,
gemini-3.1-flash-lite__M5__r3,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:51.177449+00:00,0.0,M5,Configure an L-bracket with the top edge attached to a wall and a horizontal load on the lower part of the right edge.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M5__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M5__r3.spec.json,true,1,1,0.4444444444444444,True,True,
gemini-3.1-flash-lite__M6__r3,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:52.533449+00:00,0.0,M6,"Put a downward force near the right side under the hole, with the left edge fixed.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M6__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M6__r3.spec.json,true,0,1,,True,False,
gemini-3.1-flash-lite__M7__r3,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:53.954449+00:00,0.0,M7,"Configure a short deep cantilever, fixed on the left wall, with two downward loads at the upper and lower right corners.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M7__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M7__r3.spec.json,true,0,0,0.6666666666666666,False,False,
gemini-3.1-flash-lite__M8__r3,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:55.489450+00:00,0.0,M8,"Configure a normalized drone arm mounting bracket in a 4.0 by 1.5 design envelope. Clamp the left mounting edge. Add two bolt-clearance holes near the mount, a protected solid motor pad at the far right, and combined downward and backward loads at the motor pad. Use 35 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M8__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M8__r3.spec.json,true,0,1,0.6666666666666666,True,False,
gemini-3.1-flash-lite__M9__r3,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:56.560973+00:00,0.0,M9,Configure a cantilever with only a load and no support.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M9__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M9__r3.spec.json,true,0,0,,False,False,
gemini-3.1-flash-lite__M10__r3,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:57.928973+00:00,0.0,M10,Configure a steel bracket in millimeters with a 3 kN real service load using default material values.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M10__r3.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M10__r3.spec.json,true,0,1,,False,False,
gemini-3.1-flash-lite__M1__r4,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:19:59.230973+00:00,0.0,M1,"Configure a 2:1 cantilever beam with the left edge fixed, a downward point load at the midpoint of the right edge, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M1__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M1__r4.spec.json,true,0,0,1.0,False,False,
gemini-3.1-flash-lite__M2__r4,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:00.450973+00:00,0.0,M2,"Configure a 3:1 MBB beam with symmetry on the left edge, a vertical roller support at the bottom-right corner, a downward load at the top-left corner, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M2__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M2__r4.spec.json,true,0,0,1.0,False,False,
gemini-3.1-flash-lite__M3__r4,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:01.815974+00:00,0.0,M3,"Configure a cantilever beam with the left edge fixed, a downward load at the right-edge midpoint, a circular pipe hole at the center with radius 0.15, and 40 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M3__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M3__r4.spec.json,true,0,0,1.0,False,False,
gemini-3.1-flash-lite__M4__r4,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:03.114973+00:00,0.0,M4,"Make a long bridge-like domain, about 6:1, with supports at both bottom ends and a distributed downward load along the top.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M4__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M4__r4.spec.json,true,0,1,0.7777777777777778,True,False,
gemini-3.1-flash-lite__M5__r4,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:04.385973+00:00,0.0,M5,Configure an L-bracket with the top edge attached to a wall and a horizontal load on the lower part of the right edge.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M5__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M5__r4.spec.json,true,1,1,0.4444444444444444,True,True,
gemini-3.1-flash-lite__M6__r4,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:05.697973+00:00,0.0,M6,"Put a downward force near the right side under the hole, with the left edge fixed.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M6__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M6__r4.spec.json,true,0,1,,True,False,
gemini-3.1-flash-lite__M7__r4,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:07.180888+00:00,0.0,M7,"Configure a short deep cantilever, fixed on the left wall, with two downward loads at the upper and lower right corners.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M7__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M7__r4.spec.json,true,0,0,0.6666666666666666,False,False,
gemini-3.1-flash-lite__M8__r4,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:08.756888+00:00,0.0,M8,"Configure a normalized drone arm mounting bracket in a 4.0 by 1.5 design envelope. Clamp the left mounting edge. Add two bolt-clearance holes near the mount, a protected solid motor pad at the far right, and combined downward and backward loads at the motor pad. Use 35 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M8__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M8__r4.spec.json,true,0,1,0.6666666666666666,True,False,
gemini-3.1-flash-lite__M9__r4,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:09.872888+00:00,0.0,M9,Configure a cantilever with only a load and no support.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M9__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M9__r4.spec.json,true,0,0,,False,False,
gemini-3.1-flash-lite__M10__r4,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:11.067888+00:00,0.0,M10,Configure a steel bracket in millimeters with a 3 kN real service load using default material values.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M10__r4.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M10__r4.spec.json,true,0,1,,False,False,
gemini-3.1-flash-lite__M1__r5,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:12.252888+00:00,0.0,M1,"Configure a 2:1 cantilever beam with the left edge fixed, a downward point load at the midpoint of the right edge, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M1__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M1__r5.spec.json,true,0,0,1.0,False,False,
gemini-3.1-flash-lite__M2__r5,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:13.551888+00:00,0.0,M2,"Configure a 3:1 MBB beam with symmetry on the left edge, a vertical roller support at the bottom-right corner, a downward load at the top-left corner, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M2__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M2__r5.spec.json,true,0,0,1.0,False,False,
gemini-3.1-flash-lite__M3__r5,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:14.857888+00:00,0.0,M3,"Configure a cantilever beam with the left edge fixed, a downward load at the right-edge midpoint, a circular pipe hole at the center with radius 0.15, and 40 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M3__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M3__r5.spec.json,true,0,0,1.0,False,False,
gemini-3.1-flash-lite__M4__r5,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:16.043888+00:00,0.0,M4,"Make a long bridge-like domain, about 6:1, with supports at both bottom ends and a distributed downward load along the top.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M4__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M4__r5.spec.json,true,0,1,0.7777777777777778,True,False,
gemini-3.1-flash-lite__M5__r5,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:17.373902+00:00,0.0,M5,Configure an L-bracket with the top edge attached to a wall and a horizontal load on the lower part of the right edge.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M5__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M5__r5.spec.json,true,1,1,0.4444444444444444,True,True,
gemini-3.1-flash-lite__M6__r5,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:18.642903+00:00,0.0,M6,"Put a downward force near the right side under the hole, with the left edge fixed.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M6__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M6__r5.spec.json,true,0,1,,True,False,
gemini-3.1-flash-lite__M7__r5,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:19.989902+00:00,0.0,M7,"Configure a short deep cantilever, fixed on the left wall, with two downward loads at the upper and lower right corners.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M7__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M7__r5.spec.json,true,0,0,0.6666666666666666,False,False,
gemini-3.1-flash-lite__M8__r5,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:21.576902+00:00,0.0,M8,"Configure a normalized drone arm mounting bracket in a 4.0 by 1.5 design envelope. Clamp the left mounting edge. Add two bolt-clearance holes near the mount, a protected solid motor pad at the far right, and combined downward and backward loads at the motor pad. Use 35 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M8__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M8__r5.spec.json,true,0,1,0.6666666666666666,True,False,
gemini-3.1-flash-lite__M9__r5,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:22.741902+00:00,0.0,M9,Configure a cantilever with only a load and no support.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M9__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M9__r5.spec.json,true,0,0,,False,False,
gemini-3.1-flash-lite__M10__r5,google,gemini-3.1-flash-lite,gemini-3.1-flash-lite,2026-06-12T23:20:24.007902+00:00,0.0,M10,Configure a steel bracket in millimeters with a 3 kN real service load using default material values.,autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M10__r5.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-3.1-flash-lite__M10__r5.spec.json,true,0,1,,False,False,
gemini-flash-lite-latest__M1__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:25.073902+00:00,0.0,M1,"Configure a 2:1 cantilever beam with the left edge fixed, a downward point load at the midpoint of the right edge, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M1__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M1__r1.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M2__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:26.296902+00:00,0.0,M2,"Configure a 3:1 MBB beam with symmetry on the left edge, a vertical roller support at the bottom-right corner, a downward load at the top-left corner, and 50 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M2__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M2__r1.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M3__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:27.562912+00:00,0.0,M3,"Configure a cantilever beam with the left edge fixed, a downward load at the right-edge midpoint, a circular pipe hole at the center with radius 0.15, and 40 percent material.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M3__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M3__r1.spec.json,true,0,0,1.0,False,False,
gemini-flash-lite-latest__M4__r1,google,gemini-flash-lite-latest,gemini-flash-lite-latest,2026-06-12T23:20:28.789912+00:00,0.0,M4,"Make a long bridge-like domain, about 6:1, with supports at both bottom ends and a distributed downward load along the top.",autosimp-problemspec-v1,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M4__r1.raw.json,model_checks/raw_outputs/live_outputs_repeated_20260612/gemini-flash-lite-latest__M4__r1.spec.json,true,0,1,0.7777777777777778,True,False,
